Epoch: 139, Loss: 0.4748, Train: 99.99%, Valid: 68.34%, Test In: 69.42% Test OOD1: 61.90% Test OOD2: 50.49% Test OOD3: 58.69% 
Epoch: 140, Loss: 0.4769, Train: 100.00%, Valid: 68.38%, Test In: 69.42% Test OOD1: 61.62% Test OOD2: 50.53% Test OOD3: 58.67% 
Epoch: 141, Loss: 0.4731, Train: 100.00%, Valid: 68.39%, Test In: 69.50% Test OOD1: 61.59% Test OOD2: 50.56% Test OOD3: 58.73% 
Epoch: 142, Loss: 0.4787, Train: 99.99%, Valid: 68.31%, Test In: 69.56% Test OOD1: 61.61% Test OOD2: 50.62% Test OOD3: 58.79% 
Epoch: 143, Loss: 0.4678, Train: 100.00%, Valid: 68.15%, Test In: 69.45% Test OOD1: 61.47% Test OOD2: 50.73% Test OOD3: 58.67% 
Epoch: 144, Loss: 0.4820, Train: 100.00%, Valid: 68.09%, Test In: 69.46% Test OOD1: 61.62% Test OOD2: 50.74% Test OOD3: 58.63% 
Epoch: 145, Loss: 0.4649, Train: 100.00%, Valid: 68.10%, Test In: 69.48% Test OOD1: 61.77% Test OOD2: 50.73% Test OOD3: 58.59% 
Epoch: 146, Loss: 0.4648, Train: 100.00%, Valid: 68.08%, Test In: 69.46% Test OOD1: 61.68% Test OOD2: 50.77% Test OOD3: 58.50% 
Epoch: 147, Loss: 0.4709, Train: 100.00%, Valid: 68.07%, Test In: 69.53% Test OOD1: 61.58% Test OOD2: 50.74% Test OOD3: 58.49% 
Epoch: 148, Loss: 0.4552, Train: 100.00%, Valid: 68.14%, Test In: 69.68% Test OOD1: 61.33% Test OOD2: 50.71% Test OOD3: 58.47% 
Epoch: 149, Loss: 0.4657, Train: 100.00%, Valid: 68.10%, Test In: 69.65% Test OOD1: 61.67% Test OOD2: 50.69% Test OOD3: 58.76% 
Epoch: 150, Loss: 0.4764, Train: 100.00%, Valid: 68.07%, Test In: 69.57% Test OOD1: 61.69% Test OOD2: 50.70% Test OOD3: 58.83% 
Epoch: 151, Loss: 0.4663, Train: 100.00%, Valid: 68.07%, Test In: 69.55% Test OOD1: 61.28% Test OOD2: 50.76% Test OOD3: 58.55% 
