Epoch: 106, Loss: 0.1824, Train: 100.00%, Valid: 66.97%, Test In: 68.35% Test OOD1: 60.53% Test OOD2: 50.87% Test OOD3: 58.20% 
Epoch: 107, Loss: 0.1878, Train: 100.00%, Valid: 66.97%, Test In: 68.41% Test OOD1: 60.58% Test OOD2: 50.79% Test OOD3: 58.26% 
Epoch: 108, Loss: 0.1752, Train: 100.00%, Valid: 66.93%, Test In: 68.44% Test OOD1: 60.72% Test OOD2: 50.77% Test OOD3: 58.25% 
Epoch: 109, Loss: 0.1782, Train: 100.00%, Valid: 67.07%, Test In: 68.57% Test OOD1: 60.65% Test OOD2: 50.81% Test OOD3: 58.26% 
Epoch: 110, Loss: 0.1856, Train: 100.00%, Valid: 67.07%, Test In: 68.64% Test OOD1: 60.56% Test OOD2: 50.79% Test OOD3: 58.28% 
Epoch: 111, Loss: 0.1743, Train: 100.00%, Valid: 67.01%, Test In: 68.67% Test OOD1: 60.76% Test OOD2: 50.82% Test OOD3: 58.34% 
Epoch: 112, Loss: 0.1622, Train: 100.00%, Valid: 66.98%, Test In: 68.68% Test OOD1: 60.96% Test OOD2: 50.81% Test OOD3: 58.44% 
Epoch: 113, Loss: 0.1688, Train: 100.00%, Valid: 67.06%, Test In: 68.78% Test OOD1: 60.96% Test OOD2: 50.86% Test OOD3: 58.56% 
Epoch: 114, Loss: 0.1758, Train: 100.00%, Valid: 67.10%, Test In: 68.81% Test OOD1: 60.93% Test OOD2: 50.97% Test OOD3: 58.55% 
Epoch: 115, Loss: 0.1732, Train: 100.00%, Valid: 67.10%, Test In: 68.75% Test OOD1: 60.99% Test OOD2: 51.01% Test OOD3: 58.44% 
Epoch: 116, Loss: 0.1682, Train: 100.00%, Valid: 67.13%, Test In: 68.71% Test OOD1: 60.75% Test OOD2: 51.03% Test OOD3: 58.35% 
Epoch: 117, Loss: 0.1721, Train: 100.00%, Valid: 67.10%, Test In: 68.68% Test OOD1: 60.76% Test OOD2: 51.06% Test OOD3: 58.39% 
Epoch: 118, Loss: 0.1674, Train: 100.00%, Valid: 67.03%, Test In: 68.60% Test OOD1: 60.99% Test OOD2: 51.06% Test OOD3: 58.47% 
Epoch: 119, Loss: 0.1668, Train: 100.00%, Valid: 66.93%, Test In: 68.60% Test OOD1: 61.13% Test OOD2: 50.98% Test OOD3: 58.58% 
Epoch: 120, Loss: 0.1737, Train: 100.00%, Valid: 66.86%, Test In: 68.64% Test OOD1: 61.19% Test OOD2: 50.91% Test OOD3: 58.63% 
Epoch: 121, Loss: 0.1701, Train: 100.00%, Valid: 66.81%, Test In: 68.62% Test OOD1: 61.02% Test OOD2: 50.96% Test OOD3: 58.45% 
Epoch: 122, Loss: 0.1607, Train: 100.00%, Valid: 66.74%, Test In: 68.63% Test OOD1: 60.68% Test OOD2: 50.98% Test OOD3: 58.21% 
Epoch: 123, Loss: 0.1705, Train: 100.00%, Valid: 66.56%, Test In: 68.63% Test OOD1: 60.44% Test OOD2: 50.87% Test OOD3: 58.05% 
Epoch: 124, Loss: 0.1598, Train: 100.00%, Valid: 66.58%, Test In: 68.67% Test OOD1: 60.49% Test OOD2: 50.88% Test OOD3: 58.05% 
Epoch: 125, Loss: 0.1505, Train: 100.00%, Valid: 66.72%, Test In: 68.78% Test OOD1: 60.70% Test OOD2: 50.90% Test OOD3: 58.28% 
Epoch: 126, Loss: 0.1544, Train: 100.00%, Valid: 66.87%, Test In: 68.92% Test OOD1: 60.94% Test OOD2: 50.86% Test OOD3: 58.52% 
Epoch: 127, Loss: 0.1644, Train: 100.00%, Valid: 67.03%, Test In: 69.00% Test OOD1: 60.80% Test OOD2: 50.87% Test OOD3: 58.55% 
Epoch: 128, Loss: 0.1601, Train: 100.00%, Valid: 67.07%, Test In: 69.05% Test OOD1: 60.65% Test OOD2: 50.84% Test OOD3: 58.44% 
Epoch: 129, Loss: 0.1553, Train: 100.00%, Valid: 67.02%, Test In: 69.02% Test OOD1: 60.56% Test OOD2: 50.80% Test OOD3: 58.29% 
Epoch: 130, Loss: 0.1564, Train: 100.00%, Valid: 67.07%, Test In: 68.93% Test OOD1: 60.60% Test OOD2: 50.87% Test OOD3: 58.19% 
Epoch: 131, Loss: 0.1595, Train: 100.00%, Valid: 67.05%, Test In: 68.92% Test OOD1: 60.84% Test OOD2: 50.93% Test OOD3: 58.20% 
Epoch: 132, Loss: 0.1576, Train: 100.00%, Valid: 66.86%, Test In: 68.89% Test OOD1: 61.15% Test OOD2: 50.80% Test OOD3: 58.29% 
Epoch: 133, Loss: 0.1633, Train: 100.00%, Valid: 66.98%, Test In: 68.96% Test OOD1: 61.01% Test OOD2: 50.86% Test OOD3: 58.18% 
Epoch: 134, Loss: 0.1569, Train: 100.00%, Valid: 67.05%, Test In: 68.90% Test OOD1: 60.52% Test OOD2: 50.93% Test OOD3: 57.83% 
Epoch: 135, Loss: 0.1585, Train: 100.00%, Valid: 66.96%, Test In: 68.89% Test OOD1: 60.75% Test OOD2: 50.89% Test OOD3: 57.89% 
Epoch: 136, Loss: 0.1523, Train: 100.00%, Valid: 67.05%, Test In: 68.87% Test OOD1: 60.96% Test OOD2: 50.92% Test OOD3: 58.03% 
Epoch: 137, Loss: 0.1493, Train: 100.00%, Valid: 67.18%, Test In: 68.90% Test OOD1: 61.25% Test OOD2: 50.94% Test OOD3: 58.31% 
Epoch: 138, Loss: 0.1658, Train: 100.00%, Valid: 67.00%, Test In: 68.80% Test OOD1: 61.71% Test OOD2: 50.81% Test OOD3: 58.57% 
Epoch: 139, Loss: 0.1507, Train: 100.00%, Valid: 66.95%, Test In: 68.65% Test OOD1: 61.64% Test OOD2: 50.78% Test OOD3: 58.46% 
